id,Year,Player,Year Position,Career Position,Age,Ht:ins,Ht:cm,Wt:lbs,Wt:kgs,DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Seasom,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
16562,2012,Sean Williams,C,C-F,25,10-Jun,208,235,106,8,3,3,12,4,3,11,2,6,0.333,0.333,0,0,,2,6,0.333,7,7,1,3,4,3,0,42,BOS,1986,13-Sep-86,Houston,Texas,Boston College,Boston College,18.6
16591,2014,Seth Curry,PG,G,23,2-Jun,188,185,83,1,2,0,1,0,0,3,1,3,0.333,0.5,1,1,1,0,2,0,0,0,,0,0,2,0,13,TOT,1990,23-Aug-90,Charlotte,North Carolina,Duke University,Duke University,13.8
16592,2014,Seth Curry,PG,G,23,2-Jun,188,185,83,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,0,0,,0,0,1,0,4,MEM,1990,23-Aug-90,Charlotte,North Carolina,Duke University,Duke University,0
16593,2014,Seth Curry,PG,G,23,2-Jun,188,185,83,1,2,0,1,0,0,3,1,3,0.333,0.5,1,1,1,0,2,0,0,0,,0,0,1,0,9,CLE,1990,23-Aug-90,Charlotte,North Carolina,Duke University,Duke University,19.9
16597,2014,Shabazz Muhammad,SG,F-G,21,6-Jun,198,223,101,29,8,1,53,24,6,143,57,124,0.46,0.472,3,11,0.273,54,113,0.478,26,40,0.65,16,24,37,0,290,MIN,1992,13-Nov-92,Los Angeles,California,"University of California, Los Angeles","University of California, Los Angeles",13.1
16641,2010,Shane Battier,SG,F,31,8-Jun,203,220,99,238,53,76,312,74,164,534,178,447,0.398,0.511,101,279,0.362,77,168,0.458,77,106,0.726,64,139,67,62,2168,HOU,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,11.1
16642,2011,Shane Battier,SF,F,32,8-Jun,203,220,99,283,69,81,373,90,185,624,229,509,0.45,0.55,102,267,0.382,127,242,0.525,64,93,0.688,79,158,82,59,2375,TOT,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,12.3
16643,2011,Shane Battier,SF,F,32,8-Jun,203,220,99,223,53,71,281,58,153,509,186,408,0.456,0.564,88,225,0.391,98,183,0.536,49,76,0.645,63,127,59,59,1818,HOU,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,12.9
16644,2011,Shane Battier,SF,F,32,8-Jun,203,220,99,60,16,10,92,32,32,115,43,101,0.426,0.495,14,42,0.333,29,59,0.492,15,17,0.882,16,31,23,0,557,MEM,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,10.6
16645,2012,Shane Battier,SF,F,33,8-Jun,203,220,99,100,64,33,156,56,82,311,113,292,0.387,0.493,62,183,0.339,51,109,0.468,23,37,0.622,37,105,65,10,1499,MIA,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,9.7
16646,2013,Shane Battier,SF,F,34,8-Jun,203,220,99,128,41,55,165,37,72,472,152,362,0.42,0.608,136,316,0.43,16,46,0.348,32,38,0.842,34,149,72,20,1786,MIA,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,10.7
16647,2014,Shane Battier,SF,F,35,8-Jun,203,220,99,104,50,39,138,34,63,298,105,275,0.382,0.515,73,210,0.348,32,65,0.492,15,23,0.652,21,124,73,56,1468,MIA,1978,9-Sep-78,Birmingham,Michigan,Duke University,Duke University,8.7
16648,2014,Shane Edwards,SF,F,26,7-Jun,201,220,99,1,0,0,2,1,0,2,1,3,0.333,0.333,0,0,,1,3,0.333,0,0,,1,1,2,0,12,CLE,1987,31-May-87,Los Angeles,California,University of Arkansas at Little Rock,University of Arkansas at Little Rock,-1
16649,2014,Shane Larkin,PG,G,21,11-May,180,175,79,31,26,1,42,11,71,132,52,137,0.38,0.423,12,38,0.316,40,99,0.404,16,25,0.64,39,46,48,0,489,DAL,1992,2-Oct-92,Cincinnati,Ohio,University of Miami,University of Miami,8.3
16659,2010,Shannon Brown,SG,G,24,4-Jun,193,205,92,153,57,31,183,30,108,667,253,592,0.427,0.48,62,189,0.328,191,403,0.474,99,121,0.818,67,129,82,7,1700,LAL,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,12.4
16660,2011,Shannon Brown,SG,G,25,4-Jun,193,205,92,122,67,16,157,35,96,712,273,643,0.425,0.482,74,212,0.349,199,431,0.462,92,101,0.911,75,124,82,0,1568,LAL,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,13.6
16661,2012,Shannon Brown,SG,G,26,4-Jun,193,205,92,119,44,15,157,38,69,650,251,598,0.42,0.477,68,188,0.362,183,410,0.446,80,99,0.808,64,66,59,19,1400,PHO,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,13.6
16662,2013,Shannon Brown,SG,G,27,4-Jun,193,205,92,105,59,15,149,44,108,617,240,571,0.42,0.454,39,141,0.277,201,430,0.467,98,125,0.784,74,92,59,22,1402,PHO,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,13.1
16663,2014,Shannon Brown,SG,G,28,4-Jun,193,205,92,21,13,0,28,7,9,63,24,66,0.364,0.364,0,2,0,24,64,0.375,15,21,0.714,18,24,29,1,251,TOT,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,4.7
16664,2014,Shannon Brown,SG,G,28,4-Jun,193,205,92,12,1,0,13,1,5,23,8,28,0.286,0.286,0,2,0,8,26,0.308,7,9,0.778,8,12,10,1,103,SAS,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,-0.5
16665,2014,Shannon Brown,SG,G,28,4-Jun,193,205,92,9,12,0,15,6,4,40,16,38,0.421,0.421,0,0,,16,38,0.421,8,12,0.667,10,12,19,0,148,NYK,1985,29-Nov-85,Maywood,Illinois,Michigan State University,Michigan State University,8.4
16692,2010,Shavlik Randolph,PF,F,26,10-Jun,208,240,108,7,1,1,14,7,1,14,6,18,0.333,0.333,0,0,,6,18,0.333,2,2,1,3,9,6,0,53,TOT,1983,24-Nov-83,Raleigh,North Carolina,Duke University,Duke University,6.2
16693,2010,Shavlik Randolph,PF,F,26,10-Jun,208,240,108,6,1,1,13,7,0,10,5,15,0.333,0.333,0,0,,5,15,0.333,0,0,,2,9,3,0,47,MIA,1983,24-Nov-83,Raleigh,North Carolina,Duke University,Duke University,4.9
16694,2010,Shavlik Randolph,PF,F,26,10-Jun,208,240,108,1,0,0,1,0,1,4,1,3,0.333,0.333,0,0,,1,3,0.333,2,2,1,1,0,3,0,6,POR,1983,24-Nov-83,Raleigh,North Carolina,Duke University,Duke University,16.5
16695,2013,Shavlik Randolph,PF,F,29,10-Jun,208,240,108,42,8,7,70,28,4,67,28,48,0.583,0.583,0,0,,28,48,0.583,11,27,0.407,10,38,16,0,198,BOS,1983,24-Nov-83,Raleigh,North Carolina,Duke University,Duke University,15.9
16696,2014,Shavlik Randolph,PF,F,30,10-Jun,208,240,108,18,3,1,25,7,1,20,7,14,0.5,0.5,0,0,,7,14,0.5,6,11,0.545,5,15,14,0,95,PHO,1983,24-Nov-83,Raleigh,North Carolina,Duke University,Duke University,7.7
16745,2010,Shawn Marion,SF,F,31,7-Jun,201,220,99,319,69,61,477,158,107,898,395,778,0.508,0.51,3,19,0.158,392,759,0.516,105,139,0.755,99,141,75,75,2385,DAL,1978,7-May-78,Waukegan,Illinois,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",14.7
16746,2011,Shawn Marion,SF,F,32,7-Jun,201,220,99,383,68,50,551,168,110,999,434,834,0.52,0.523,5,33,0.152,429,801,0.536,126,164,0.768,130,144,80,27,2253,DAL,1978,7-May-78,Waukegan,Illinois,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",17
16747,2012,Shawn Marion,SF,F,33,7-Jun,201,220,99,320,67,36,465,145,132,670,288,646,0.446,0.461,20,68,0.294,268,578,0.464,74,93,0.796,98,87,63,63,1919,DAL,1978,7-May-78,Waukegan,Illinois,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",15
16748,2013,Shawn Marion,PF,F,34,7-Jun,201,220,99,379,75,47,525,146,163,812,355,690,0.514,0.531,23,73,0.315,332,617,0.538,79,101,0.782,103,111,67,67,2010,DAL,1978,7-May-78,Waukegan,Illinois,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",18
16749,2014,Shawn Marion,SF,F,35,7-Jun,201,220,99,365,90,37,497,132,124,791,341,708,0.482,0.523,58,162,0.358,283,546,0.518,51,65,0.785,95,125,76,76,2409,DAL,1978,7-May-78,Waukegan,Illinois,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",13.7
16762,2011,Shawne Williams,PF,F,24,9-Jun,185,225,91,179,39,51,239,60,47,454,164,385,0.426,0.536,85,212,0.401,79,173,0.457,41,49,0.837,46,164,64,11,1323,NYK,1975,16-Feb-86,Bronx,New York,University of North Carolina,University of Memphis,12.2
16763,2012,Shawne Williams,SF,F,25,9-Jun,185,225,91,48,10,11,68,20,16,113,42,147,0.286,0.357,21,87,0.241,21,60,0.35,8,11,0.727,13,44,25,6,514,NJN,1975,16-Feb-86,Bronx,New York,University of North Carolina,University of Memphis,4.9
16764,2014,Shawne Williams,PF,F,27,9-Jun,185,225,91,142,19,30,167,25,30,202,73,192,0.38,0.49,42,129,0.326,31,63,0.492,14,20,0.7,21,93,36,13,751,LAL,1975,16-Feb-86,Bronx,New York,University of North Carolina,University of Memphis,9.5
16782,2010,Shelden Williams,PF,F,26,9-Jun,185,250,91,99,13,21,146,47,21,201,63,121,0.521,0.521,0,1,0,63,120,0.525,75,98,0.765,30,85,54,0,597,BOS,1975,21-Oct-83,Bronx,New York,University of North Carolina,Duke University,14.1
16783,2011,Shelden Williams,PF,F,27,9-Jun,185,250,91,180,23,26,273,93,32,264,103,220,0.468,0.468,0,0,,103,220,0.468,58,75,0.773,43,126,59,38,911,TOT,1975,21-Oct-83,Bronx,New York,University of North Carolina,Duke University,12.3
16784,2011,Shelden Williams,PF,F,27,9-Jun,185,250,91,149,18,22,223,74,19,198,82,181,0.453,0.453,0,0,,82,181,0.453,34,46,0.739,37,92,42,32,713,DEN,1975,21-Oct-83,Bronx,New York,University of North Carolina,Duke University,11.3
16785,2011,Shelden Williams,PF,F,27,9-Jun,185,250,91,31,5,4,50,19,13,66,21,39,0.538,0.538,0,0,,21,39,0.538,24,29,0.828,6,34,17,6,198,NYK,1975,21-Oct-83,Bronx,New York,University of North Carolina,Duke University,15.9
16786,2012,Shelden Williams,C,F,28,9-Jun,185,250,91,209,47,39,350,141,35,268,96,201,0.478,0.478,0,0,,96,201,0.478,76,104,0.731,66,149,58,35,1276,NJN,1975,21-Oct-83,Bronx,New York,University of North Carolina,Duke University,11.9
16791,2012,Shelvin Mack,PG,G,21,3-Jun,190,203,92,80,28,2,92,12,131,230,88,220,0.4,0.427,12,42,0.286,76,178,0.427,42,59,0.712,48,50,64,0,779,WAS,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,11.9
16792,2013,Shelvin Mack,PG-SG,G,22,3-Jun,190,203,92,37,15,0,40,3,68,143,58,126,0.46,0.532,18,49,0.367,40,77,0.519,9,16,0.563,34,39,31,3,416,TOT,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,11.3
16793,2013,Shelvin Mack,PG,G,22,3-Jun,190,203,92,13,6,0,16,3,23,37,16,40,0.4,0.45,4,13,0.308,12,27,0.444,1,2,0.5,8,10,7,2,141,WAS,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,10.4
16794,2013,Shelvin Mack,SG,G,22,3-Jun,190,203,92,0,0,0,0,0,1,2,1,2,0.5,0.5,0,1,0,1,1,1,0,0,,2,1,4,0,7,PHI,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,-6.4
16795,2013,Shelvin Mack,PG,G,22,3-Jun,190,203,92,24,9,0,24,0,44,104,41,84,0.488,0.571,14,35,0.4,27,49,0.551,8,14,0.571,24,28,20,1,268,ATL,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,12.3
16796,2014,Shelvin Mack,PG,G,23,3-Jun,190,203,92,139,50,2,160,21,271,544,209,501,0.417,0.479,62,184,0.337,147,317,0.464,64,74,0.865,89,100,73,11,1490,ATL,1990,22-Apr-90,Lexington,Kentucky,Butler University,Butler University,13.2
16819,2011,Sherron Collins,PG,G,23,11-May,180,205,92,5,2,0,5,0,8,17,7,25,0.28,0.32,2,10,0.2,5,15,0.333,1,1,1,4,2,20,0,66,CHA,1987,18-Mar-87,Chicago,Illinois,University of Kansas,University of Kansas,3.6
16914,2011,Solomon Alabi,C,C,22,1-Jul,216,251,113,7,2,2,14,7,2,6,3,15,0.2,0.2,0,0,,3,15,0.2,0,2,0,3,5,12,0,59,TOR,1988,21-Mar-88,Kaduna,Nigeria,Florida State University,Florida State University,2
16915,2012,Solomon Alabi,C,C,23,1-Jul,216,251,113,32,2,9,47,15,3,33,13,36,0.361,0.361,0,0,,13,36,0.361,7,8,0.875,5,11,14,0,122,TOR,1988,21-Mar-88,Kaduna,Nigeria,Florida State University,Florida State University,14.2
16916,2014,Solomon Hill,SF,F,22,7-Jun,201,225,102,32,5,2,41,9,12,47,17,40,0.425,0.513,7,23,0.304,10,17,0.588,6,7,0.857,13,19,28,0,226,IND,1991,18-Mar-91,Los Angeles,California,University of Arizona,University of Arizona,7.6
16923,2010,Solomon Jones,C,F,25,10-Jun,208,230,104,93,14,37,144,51,32,207,78,176,0.443,0.443,0,3,0,78,173,0.451,51,71,0.718,40,125,52,2,675,IND,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,9.9
16924,2011,Solomon Jones,C,F,26,10-Jun,208,230,104,68,12,22,113,45,30,139,49,121,0.405,0.405,0,1,0,49,120,0.408,41,62,0.661,35,94,39,0,528,IND,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,8.5
16925,2012,Solomon Jones,C-PF,F,27,10-Jun,208,230,104,26,9,11,58,32,9,67,24,61,0.393,0.393,0,0,,24,61,0.393,19,23,0.826,18,43,21,1,292,TOT,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,9.1
16926,2012,Solomon Jones,PF,F,27,10-Jun,208,230,104,6,4,5,17,11,2,6,1,8,0.125,0.125,0,0,,1,8,0.125,4,5,0.8,5,12,10,0,96,LAC,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,5.3
16927,2012,Solomon Jones,C,F,27,10-Jun,208,230,104,20,5,6,41,21,7,61,23,53,0.434,0.434,0,0,,23,53,0.434,15,18,0.833,13,31,11,1,196,NOH,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,11
16928,2013,Solomon Jones,PF,F,28,10-Jun,208,230,104,2,0,1,3,1,0,0,0,1,0,0,0,0,,0,1,0,0,0,,3,3,2,1,26,NYK,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,-5.7
16929,2014,Solomon Jones,PF,F,29,10-Jun,208,230,104,8,2,2,16,8,2,14,6,17,0.353,0.353,0,0,,6,17,0.353,2,4,0.5,2,12,11,0,85,ORL,1984,16-Jul-84,Eustis,Florida,University of South Florida,University of South Florida,5.8
16941,2010,Sonny Weems,SG,G-F,23,6-Jun,198,205,92,150,39,25,192,42,101,518,236,458,0.515,0.517,2,15,0.133,234,443,0.528,44,64,0.688,65,126,69,19,1368,TOR,1986,8-Jul-86,West Memphis,Arkansas,University of Arkansas,University of Arkansas,12.9
16942,2011,Sonny Weems,SF,G-F,24,6-Jun,198,205,92,114,34,2,153,39,104,545,228,513,0.444,0.461,17,61,0.279,211,452,0.467,72,94,0.766,86,87,59,28,1413,TOR,1986,8-Jul-86,West Memphis,Arkansas,University of Arkansas,University of Arkansas,10.2
16960,2010,Spencer Hawes,C,C-F,21,1-Jul,216,245,111,291,32,83,436,145,158,723,312,666,0.468,0.488,26,87,0.299,286,579,0.494,73,106,0.689,131,200,72,59,1904,SAC,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,13.8
16961,2011,Spencer Hawes,C,C-F,22,1-Jul,216,245,111,336,29,71,465,129,121,584,264,568,0.465,0.473,9,37,0.243,255,531,0.48,47,88,0.534,97,201,81,81,1718,PHI,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,12.8
16962,2012,Spencer Hawes,C,C-F,23,1-Jul,216,245,111,192,16,48,270,78,98,355,156,319,0.489,0.494,3,12,0.25,153,307,0.498,40,55,0.727,55,100,37,29,920,PHI,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,18.1
16963,2013,Spencer Hawes,C,C-F,24,1-Jul,216,245,111,417,24,113,590,173,183,905,376,811,0.464,0.483,31,87,0.356,345,724,0.477,122,157,0.777,131,233,82,40,2233,PHI,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,16
16964,2014,Spencer Hawes,C,C-F,25,1-Jul,216,245,111,529,44,94,660,131,240,1053,403,883,0.456,0.529,128,308,0.416,275,575,0.478,119,152,0.783,173,237,80,78,2470,TOT,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,15.7
16965,2014,Spencer Hawes,C,C-F,25,1-Jul,216,245,111,364,31,67,452,88,176,688,264,586,0.451,0.52,81,203,0.399,183,383,0.478,79,101,0.782,119,154,53,53,1666,PHI,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,15.3
16966,2014,Spencer Hawes,C,C-F,25,1-Jul,216,245,111,165,13,27,208,43,64,365,139,297,0.468,0.547,47,105,0.448,92,192,0.479,40,51,0.784,54,83,27,25,804,CLE,1988,28-Apr-88,Seattle,Washington,University of Washington,University of Washington,16.6
17052,2010,Stephen Curry,PG,G,21,3-Jun,190,190,86,308,152,19,356,48,472,1399,528,1143,0.462,0.535,166,380,0.437,362,763,0.474,177,200,0.885,243,252,80,77,2896,GSW,1988,14-Mar-88,Akron,Ohio,Davidson College,Davidson College,16.3
17053,2011,Stephen Curry,PG,G,22,3-Jun,190,190,86,234,109,20,286,52,432,1373,505,1053,0.48,0.551,151,342,0.442,354,711,0.498,212,227,0.934,226,233,74,74,2489,GSW,1988,14-Mar-88,Akron,Ohio,Davidson College,Davidson College,19.4
17054,2012,Stephen Curry,PG,G,23,3-Jun,190,190,86,73,39,8,88,15,138,383,145,296,0.49,0.583,55,121,0.455,90,175,0.514,38,47,0.809,65,62,26,23,732,GSW,1988,14-Mar-88,Akron,Ohio,Davidson College,Davidson College,21.2
17055,2013,Stephen Curry,PG,G,24,3-Jun,190,190,86,255,126,12,314,59,539,1786,626,1388,0.451,0.549,272,600,0.453,354,788,0.449,262,291,0.9,240,198,78,78,2983,GSW,1988,14-Mar-88,Akron,Ohio,Davidson College,Davidson College,21.3
17056,2014,Stephen Curry,PG,G,25,3-Jun,190,190,86,288,128,14,334,46,666,1873,652,1383,0.471,0.566,261,615,0.424,391,768,0.509,308,348,0.885,294,194,78,78,2846,GSW,1988,14-Mar-88,Akron,Ohio,Davidson College,Davidson College,24.1
17067,2010,Stephen Graham,SG,G,27,6-Jun,198,215,97,111,20,10,135,24,23,296,119,240,0.496,0.529,16,50,0.32,103,190,0.542,42,65,0.646,36,94,70,8,804,CHA,1982,11-Jun-82,Wilmington,Delaware,Oklahoma State University,Oklahoma State University,11.2
17068,2011,Stephen Graham,SG,G,28,6-Jun,198,215,97,106,14,1,123,17,40,198,81,200,0.405,0.418,5,21,0.238,76,179,0.425,31,38,0.816,38,106,59,28,959,NJN,1982,11-Jun-82,Wilmington,Delaware,Oklahoma State University,Oklahoma State University,4.4
17086,2010,Stephen Jackson,SG-PF,F-G,31,8-Jun,190,218,83,323,132,43,401,78,300,1667,600,1418,0.423,0.469,129,393,0.328,471,1025,0.46,338,434,0.779,259,197,81,81,3129,TOT,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,15.6
17087,2010,Stephen Jackson,PF,F-G,31,8-Jun,190,218,83,29,14,6,35,6,42,149,56,133,0.421,0.462,11,40,0.275,45,93,0.484,26,37,0.703,26,16,9,9,300,GSW,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,14.5
17088,2010,Stephen Jackson,SG,F-G,31,8-Jun,190,218,83,294,118,37,366,72,258,1518,544,1285,0.423,0.469,118,353,0.334,426,932,0.457,312,397,0.786,233,181,72,72,2829,CHA,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,15.7
17089,2011,Stephen Jackson,SG,F-G,32,8-Jun,190,218,83,251,80,28,304,53,241,1240,435,1059,0.411,0.468,121,359,0.337,314,700,0.449,249,305,0.816,209,161,67,67,2405,CHA,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,14.6
17090,2012,Stephen Jackson,SF,F-G,33,8-Jun,190,218,83,141,54,13,163,22,118,461,159,425,0.374,0.432,49,170,0.288,110,255,0.431,94,114,0.825,103,99,47,14,1212,TOT,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,10.7
17091,2012,Stephen Jackson,SF,F-G,33,8-Jun,190,218,83,66,26,6,82,16,77,274,97,272,0.357,0.412,30,108,0.278,67,164,0.409,50,60,0.833,66,61,26,13,712,MIL,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,8.9
17092,2012,Stephen Jackson,SF,F-G,33,8-Jun,190,218,83,75,28,7,81,6,41,187,62,153,0.405,0.467,19,62,0.306,43,91,0.473,44,54,0.815,37,38,21,1,500,SAS,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,13.1
17093,2013,Stephen Jackson,SF,F-G,34,8-Jun,190,218,83,133,37,14,155,22,80,341,123,330,0.373,0.442,46,170,0.271,77,160,0.481,49,70,0.7,77,89,55,6,1075,SAS,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,8
17094,2014,Stephen Jackson,SF,F-G,35,8-Jun,190,218,83,8,6,1,10,2,5,15,6,26,0.231,0.25,1,14,0.071,5,12,0.417,2,4,0.5,6,11,9,0,107,LAC,1970,5-Apr-78,Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,0.1
17133,2010,Steve Blake,PG,G,29,3-Jun,190,172,78,166,58,6,187,21,380,586,217,522,0.416,0.527,116,294,0.395,101,228,0.443,36,48,0.75,128,123,80,38,2159,TOT,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,11.6
17134,2010,Steve Blake,PG,G,29,3-Jun,190,172,78,103,37,2,118,15,203,388,143,355,0.403,0.513,78,207,0.377,65,148,0.439,24,32,0.75,65,84,51,28,1397,POR,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,11.2
17135,2010,Steve Blake,PG,G,29,3-Jun,190,172,78,63,21,4,69,6,177,198,74,167,0.443,0.557,38,87,0.437,36,80,0.45,12,16,0.75,63,39,29,10,762,LAC,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,12.3
17136,2011,Steve Blake,PG,G,30,3-Jun,190,172,78,137,40,3,156,19,170,319,110,306,0.359,0.479,73,193,0.378,37,113,0.327,26,30,0.867,73,99,79,0,1581,LAL,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,7.5
17137,2012,Steve Blake,PG,G,31,3-Jun,190,172,78,76,39,2,85,9,175,276,101,268,0.377,0.476,53,158,0.335,48,110,0.436,21,27,0.778,72,75,53,5,1237,LAL,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,8.5
17138,2013,Steve Blake,PG,G,32,3-Jun,190,172,78,111,34,6,132,21,173,327,114,270,0.422,0.556,72,171,0.421,42,99,0.424,27,35,0.771,62,83,45,13,1175,LAL,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,11.7
17139,2014,Steve Blake,PG,G,33,3-Jun,190,172,78,146,54,8,159,13,307,378,133,353,0.377,0.489,79,210,0.376,54,143,0.378,33,43,0.767,102,85,55,28,1498,TOT,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,11
17140,2014,Steve Blake,PG,G,33,3-Jun,190,172,78,95,34,2,103,8,205,256,88,233,0.378,0.489,52,131,0.397,36,102,0.353,28,35,0.8,71,49,27,27,891,LAL,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,12.1
17141,2014,Steve Blake,PG,G,33,3-Jun,190,172,78,51,20,6,56,5,102,122,45,120,0.375,0.488,27,79,0.342,18,41,0.439,5,8,0.625,31,36,28,1,607,GSW,1980,26-Feb-80,Hollywood,Florida,University of Maryland,University of Maryland,9.4
17297,2010,Steve Nash,PG,G,35,3-Jun,190,195,88,234,42,12,268,34,892,1333,499,985,0.507,0.57,124,291,0.426,375,694,0.54,211,225,0.938,295,108,81,81,2660,PHO,1974,7-Feb-74,Johannesburg,South Africa,Santa Clara University,Santa Clara University,21.6
17298,2011,Steve Nash,PG,G,36,3-Jun,190,195,88,220,48,4,260,40,855,1106,399,811,0.492,0.542,81,205,0.395,318,606,0.525,227,249,0.912,265,87,75,75,2497,PHO,1974,7-Feb-74,Johannesburg,South Africa,Santa Clara University,Santa Clara University,20.8
17299,2012,Steve Nash,PG,G,37,3-Jun,190,195,88,160,38,8,186,26,664,772,295,555,0.532,0.581,55,141,0.39,240,414,0.58,127,142,0.894,229,53,62,62,1961,PHO,1974,7-Feb-74,Johannesburg,South Africa,Santa Clara University,Santa Clara University,20.3
17300,2013,Steve Nash,PG,G,38,3-Jun,190,195,88,116,30,5,142,26,333,636,236,475,0.497,0.557,57,130,0.438,179,345,0.519,107,116,0.922,126,70,50,50,1627,LAL,1974,7-Feb-74,Johannesburg,South Africa,Santa Clara University,Santa Clara University,16
17301,2014,Steve Nash,PG,G,39,3-Jun,190,195,88,25,7,2,29,4,86,102,36,94,0.383,0.426,8,24,0.333,28,70,0.4,22,24,0.917,31,18,15,10,313,LAL,1974,7-Feb-74,Johannesburg,South Africa,Santa Clara University,Santa Clara University,12.2
17305,2010,Steve Novak,SF,F,26,10-Jun,208,225,102,32,7,2,33,1,6,113,42,108,0.389,0.491,22,71,0.31,20,37,0.541,7,9,0.778,2,21,54,0,362,LAC,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,8.3
17306,2011,Steve Novak,SF,F,27,10-Jun,208,225,102,24,1,5,28,4,3,104,35,67,0.522,0.716,26,46,0.565,9,21,0.429,8,8,1,4,14,30,0,215,TOT,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,17.8
17307,2011,Steve Novak,SF,F,27,10-Jun,208,225,102,5,0,0,5,0,0,11,4,8,0.5,0.688,3,4,0.75,1,4,0.25,0,0,,0,3,7,0,18,DAL,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,19.6
17308,2011,Steve Novak,SF,F,27,10-Jun,208,225,102,19,1,5,23,4,3,93,31,59,0.525,0.72,23,42,0.548,8,17,0.471,8,8,1,4,11,23,0,197,SAS,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,17.7
17309,2012,Steve Novak,PF,F,28,10-Jun,208,225,102,95,16,9,104,9,12,477,161,337,0.478,0.675,133,282,0.472,28,55,0.509,22,26,0.846,21,59,54,0,1020,NYK,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,15.9
17310,2013,Steve Novak,SF,F,29,10-Jun,208,225,102,135,28,8,152,17,35,535,178,430,0.414,0.587,149,351,0.425,29,79,0.367,30,33,0.909,12,97,81,1,1641,NYK,1983,13-Jun-83,Libertyville,Illinois,Marquette University,Marquette University,11.3
